submission_date,state,new_case
10/11/2021,IA,890
10/11/2021,TN,971
10/11/2021,RMI,0
10/11/2021,OH,2936
10/11/2021,PA,2872
10/11/2021,SD,107
10/11/2021,ND,951
10/11/2021,WI,1919
10/11/2021,NV,617
10/11/2021,NC,3165
10/11/2021,IL,1965
10/11/2021,ID,970
10/11/2021,AL,974
10/11/2021,MD,1220
10/11/2021,MS,820
10/11/2021,MI,3276
10/11/2021,IN,1574
10/11/2021,WA,2181
10/11/2021,AZ,1760
10/11/2021,DC,109
10/11/2021,WY,280
10/11/2021,SC,1275
10/11/2021,MN,1067
10/10/2021,MI,3272
10/10/2021,MD,667
10/10/2021,WI,1917
10/10/2021,MS,349
10/10/2021,GU,106
10/10/2021,NC,3162
10/10/2021,AL,565
10/10/2021,VT,209
10/10/2021,MT,554
10/10/2021,DE,311
10/10/2021,IN,1573
10/10/2021,VA,1642
10/10/2021,FSM,0
10/10/2021,OR,960
10/10/2021,LA,487
10/10/2021,KY,775
10/10/2021,MN,1065
10/10/2021,HI,200
10/10/2021,TX,1628
10/10/2021,GA,1752
10/10/2021,UT,1091
10/10/2021,PR,57
10/10/2021,AR,467
10/10/2021,FL,1869
10/10/2021,TN,1135
10/10/2021,RMI,0
10/10/2021,NYC,1298
10/10/2021,MA,1155
10/10/2021,KS,566
10/10/2021,AS,0
10/10/2021,MP,0
10/10/2021,OK,820
10/10/2021,PW,0
10/10/2021,CO,1961
10/10/2021,WV,1071
10/10/2021,AK,911
10/10/2021,OH,5399
10/10/2021,PA,3907
10/10/2021,IA,886
10/10/2021,NM,606
10/10/2021,SD,107
10/10/2021,NY,2077
10/10/2021,MO,730
10/10/2021,ID,206
10/10/2021,CA,5555
10/10/2021,VI,5
10/10/2021,IL,1965
10/10/2021,NE,346
10/10/2021,NV,616
10/10/2021,CT,367
10/10/2021,NH,212
10/10/2021,WA,2178
10/10/2021,ND,137
10/10/2021,ME,-7
10/10/2021,SC,1453
10/10/2021,WY,277
10/10/2021,AZ,2182
10/10/2021,DC,109
10/10/2021,NJ,1433
10/10/2021,RI,288
10/9/2021,MD,666
10/9/2021,NE,346
10/9/2021,WA,2178
10/9/2021,CT,367
10/9/2021,ND,136
10/9/2021,ID,790
10/9/2021,NC,3162
10/9/2021,VT,209
10/9/2021,WI,1917
10/9/2021,MO,770
10/9/2021,MI,3272
10/9/2021,NH,212
10/9/2021,OR,960
10/9/2021,VA,1642
10/9/2021,KY,1526
10/9/2021,RI,390
10/9/2021,WY,277
10/9/2021,GA,1752
10/9/2021,PR,167
10/9/2021,PW,0
10/9/2021,AR,887
10/9/2021,MA,1155
10/9/2021,OK,820
10/9/2021,WV,1267
10/9/2021,AS,0
10/9/2021,NYC,1298
10/9/2021,PA,5610
10/9/2021,IA,886
10/9/2021,NM,606
10/9/2021,NY,3539
10/9/2021,TX,5284
10/9/2021,CO,1961
10/9/2021,HI,189
10/9/2021,KS,566
10/9/2021,AK,911
10/9/2021,MP,0
10/9/2021,UT,1091
10/9/2021,FL,2869
10/9/2021,RMI,0
10/9/2021,OH,3185
10/9/2021,SD,107
10/9/2021,TN,1998
10/9/2021,AL,561
10/9/2021,MT,554
10/9/2021,GU,61
10/9/2021,ME,64
10/9/2021,IN,1573
10/9/2021,CA,5776
10/9/2021,IL,1965
10/9/2021,DE,606
10/9/2021,MS,346
10/9/2021,VI,25
10/9/2021,NV,616
10/9/2021,NJ,1828
10/9/2021,SC,1821
10/9/2021,LA,487
10/9/2021,MN,1065
10/9/2021,FSM,0
10/9/2021,AZ,2358
10/9/2021,DC,109
10/8/2021,ND,552
10/8/2021,VT,245
10/8/2021,NH,646
10/8/2021,WA,2300
10/8/2021,IL,2744
10/8/2021,WI,3564
10/8/2021,VI,9
10/8/2021,IN,3444
10/8/2021,ID,1682
10/8/2021,ME,537
10/8/2021,CT,509
10/8/2021,MT,1308
10/8/2021,GU,51
10/8/2021,NJ,1869
10/8/2021,OR,1557
10/8/2021,DC,168
10/8/2021,WY,539
10/8/2021,AZ,2702
10/8/2021,LA,787
10/8/2021,CO,2911
10/8/2021,AR,739
10/8/2021,NYC,1298
10/8/2021,MP,0
10/8/2021,AS,0
10/8/2021,MA,1824
10/8/2021,HI,192
10/8/2021,NY,4337
10/8/2021,TN,2255
10/8/2021,PA,5583
10/8/2021,OH,6651
10/8/2021,NM,973
10/8/2021,UT,1637
10/8/2021,GA,3274
10/8/2021,KS,1106
10/8/2021,TX,8431
10/8/2021,AK,824
10/8/2021,WV,1469
10/8/2021,PR,174
10/8/2021,PW,3
10/8/2021,FL,3214
10/8/2021,OK,1721
10/8/2021,IA,1535
10/8/2021,RMI,0
10/8/2021,SD,351
10/8/2021,MD,1260
10/8/2021,NE,825
10/8/2021,NV,745
10/8/2021,DE,516
10/8/2021,MI,4916
10/8/2021,NC,4078
10/8/2021,AL,832
10/8/2021,MS,346
10/8/2021,CA,6489
10/8/2021,MO,1288
10/8/2021,KY,1917
10/8/2021,MN,3645
10/8/2021,SC,1842
10/8/2021,FSM,0
10/8/2021,VA,2532
10/8/2021,RI,250
10/7/2021,IN,2198
10/7/2021,CA,6754
10/7/2021,WI,3213
10/7/2021,NC,3781
10/7/2021,MD,1175
10/7/2021,VI,31
10/7/2021,IL,3371
10/7/2021,MT,1293
10/7/2021,NH,628
10/7/2021,ID,1321
10/7/2021,AL,938
10/7/2021,ME,466
10/7/2021,DE,471
10/7/2021,WA,2913
10/7/2021,ND,693
10/7/2021,WY,681
10/7/2021,RI,316
10/7/2021,SC,1893
10/7/2021,MN,2667
10/7/2021,FSM,0
10/7/2021,LA,971
10/7/2021,AR,893
10/7/2021,PW,0
10/7/2021,PR,145
10/7/2021,MA,1722
10/7/2021,OK,1720
10/7/2021,KS,1105
10/7/2021,UT,1805
10/7/2021,WV,1525
10/7/2021,TX,8095
10/7/2021,AS,0
10/7/2021,HI,278
10/7/2021,AK,835
10/7/2021,MP,0
10/7/2021,GA,5753
10/7/2021,PA,5819
10/7/2021,SD,474
10/7/2021,OH,6310
10/7/2021,NM,1023
10/7/2021,NYC,1324
10/7/2021,FL,3928
10/7/2021,CO,2781
10/7/2021,RMI,0
10/7/2021,NY,3678
10/7/2021,IA,1533
10/7/2021,TN,2302
10/7/2021,MO,1595
10/7/2021,NE,826
10/7/2021,VT,193
10/7/2021,GU,131
10/7/2021,CT,548
10/7/2021,MI,5206
10/7/2021,NV,745
10/7/2021,MS,601
10/7/2021,AZ,2529
10/7/2021,DC,120
10/7/2021,VA,2836
10/7/2021,OR,1426
10/7/2021,NJ,2065
10/7/2021,KY,1669
10/6/2021,NV,738
10/6/2021,MS,1112
10/6/2021,ID,1367
10/6/2021,IL,2932
10/6/2021,ND,705
10/6/2021,DE,428
10/6/2021,IN,2633
10/6/2021,ME,1217
10/6/2021,NH,484
10/6/2021,GU,138
10/6/2021,WA,2575
10/6/2021,NC,3598
10/6/2021,MT,1340
10/6/2021,AL,1054
10/6/2021,WI,2742
10/6/2021,LA,920
10/6/2021,VA,2886
10/6/2021,RI,330
10/6/2021,SC,1483
10/6/2021,AZ,2041
10/6/2021,KY,2233
10/6/2021,OR,1532
10/6/2021,WY,566
10/6/2021,NJ,1852
10/6/2021,MN,3883
10/6/2021,TX,12566
10/6/2021,PR,155
10/6/2021,OK,1559
10/6/2021,MP,1
10/6/2021,AK,851
10/6/2021,GA,907
10/6/2021,WV,1398
10/6/2021,NY,4271
10/6/2021,OH,6296
10/6/2021,SD,401
10/6/2021,RMI,0
10/6/2021,IA,377
10/6/2021,PW,0
10/6/2021,MA,1649
10/6/2021,UT,1975
10/6/2021,NYC,1929
10/6/2021,AR,882
10/6/2021,CO,1838
10/6/2021,AS,0
10/6/2021,KS,1156
10/6/2021,FL,3945
10/6/2021,HI,164
10/6/2021,TN,2887
10/6/2021,PA,5058
10/6/2021,NM,832
10/6/2021,MO,1558
10/6/2021,NE,862
10/6/2021,VI,12
10/6/2021,CA,7348
10/6/2021,CT,377
10/6/2021,MD,1398
10/6/2021,VT,192
10/6/2021,MI,5318
10/6/2021,FSM,0
10/6/2021,DC,115
10/5/2021,ID,1835
10/5/2021,CA,3640
10/5/2021,NE,843
10/5/2021,MI,4352
10/5/2021,WI,4799
10/5/2021,IL,3058
10/5/2021,AL,1131
10/5/2021,MO,1932
10/5/2021,GU,159
10/5/2021,LA,1020
10/5/2021,MN,7124
10/5/2021,OR,1627
10/5/2021,SC,1354
10/5/2021,VA,3919
10/5/2021,DC,72
10/5/2021,WY,538
10/5/2021,WV,864
10/5/2021,MP,0
10/5/2021,MA,1340
10/5/2021,AK,820
10/5/2021,AS,0
10/5/2021,OK,1096
10/5/2021,HI,87
10/5/2021,PR,219
10/5/2021,RMI,0
10/5/2021,PA,4019
10/5/2021,CO,2280
10/5/2021,PW,0
10/5/2021,KS,1156
10/5/2021,FL,3759
10/5/2021,TX,10012
10/5/2021,UT,1264
10/5/2021,GA,2876
10/5/2021,NYC,2107
10/5/2021,AR,747
10/5/2021,OH,5533
10/5/2021,IA,2444
10/5/2021,TN,3500
10/5/2021,NM,538
10/5/2021,SD,755
10/5/2021,NY,2724
10/5/2021,DE,283
10/5/2021,NH,396
10/5/2021,MT,1260
10/5/2021,VT,75
10/5/2021,VI,32
10/5/2021,IN,2102
10/5/2021,NC,2703
10/5/2021,WA,2373
10/5/2021,ME,299
10/5/2021,NV,126
10/5/2021,MD,1077
10/5/2021,MS,834
10/5/2021,CT,411
10/5/2021,ND,806
10/5/2021,AZ,2254
10/5/2021,RI,258
10/5/2021,KY,2382
10/5/2021,FSM,0
10/5/2021,NJ,1648
10/4/2021,NH,431
10/4/2021,MS,947
10/4/2021,IL,2381
10/4/2021,AL,1451
10/4/2021,MT,494
10/4/2021,ND,1137
10/4/2021,WI,2184
10/4/2021,CT,367
10/4/2021,MO,1181
10/4/2021,NE,394
10/4/2021,AZ,2113
10/4/2021,NJ,1246
10/4/2021,KY,2282
10/4/2021,MN,1181
10/4/2021,VA,1897
10/4/2021,KS,607
10/4/2021,UT,1100
10/4/2021,PW,0
10/4/2021,PR,28
10/4/2021,NYC,1386
10/4/2021,HI,188
10/4/2021,MA,1119
10/4/2021,MP,0
10/4/2021,AK,729
10/4/2021,PA,4395
10/4/2021,NY,1834
10/4/2021,SD,123
10/4/2021,TN,1311
10/4/2021,OH,4212
10/4/2021,GA,2600
10/4/2021,OK,996
10/4/2021,TX,2951
10/4/2021,CO,1714
10/4/2021,WV,846
10/4/2021,AS,0
10/4/2021,AR,195
10/4/2021,FL,3663
10/4/2021,IA,1111
10/4/2021,NM,588
10/4/2021,RMI,0
10/4/2021,DE,365
10/4/2021,WA,2310
10/4/2021,NV,625
10/4/2021,IN,2029
10/4/2021,VI,15
10/4/2021,MI,3274
10/4/2021,ME,449
10/4/2021,MD,1727
10/4/2021,NC,3563
10/4/2021,ID,1108
10/4/2021,GU,165
10/4/2021,VT,173
10/4/2021,CA,3905
10/4/2021,DC,154
10/4/2021,FSM,0
10/4/2021,WY,270
10/4/2021,RI,160
10/4/2021,OR,1088
10/4/2021,SC,1589
10/4/2021,LA,575
10/3/2021,WA,2307
10/3/2021,GU,103
10/3/2021,CA,6123
10/3/2021,NC,3561
10/3/2021,ND,133
10/3/2021,ME,448
10/3/2021,MI,3271
10/3/2021,NE,392
10/3/2021,MO,762
10/3/2021,IN,2028
10/3/2021,IL,2379
10/3/2021,MD,546
10/3/2021,VA,1894
10/3/2021,LA,575
10/3/2021,NJ,1454
10/3/2021,KY,1160
10/3/2021,RI,224
10/3/2021,DC,153
10/3/2021,PR,77
10/3/2021,AK,729
10/3/2021,MP,2
10/3/2021,OK,994
10/3/2021,FL,2715
10/3/2021,AS,0
10/3/2021,WV,1027
10/3/2021,UT,1100
10/3/2021,NY,3396
10/3/2021,IA,1109
10/3/2021,SD,121
10/3/2021,GA,2597
10/3/2021,KS,605
10/3/2021,TX,2677
10/3/2021,NYC,1444
10/3/2021,CO,1712
10/3/2021,AR,486
10/3/2021,MA,1116
10/3/2021,HI,276
10/3/2021,PW,0
10/3/2021,NM,587
10/3/2021,RMI,0
10/3/2021,OH,3445
10/3/2021,PA,6289
10/3/2021,TN,1418
10/3/2021,NH,430
10/3/2021,WI,2184
10/3/2021,AL,721
10/3/2021,ID,339
10/3/2021,NV,623
10/3/2021,MS,521
10/3/2021,VI,15
10/3/2021,DE,402
10/3/2021,MT,490
10/3/2021,CT,365
10/3/2021,VT,172
10/3/2021,WY,270
10/3/2021,FSM,0
10/3/2021,AZ,2255
10/3/2021,MN,1178
10/3/2021,OR,1087
10/3/2021,SC,2406
10/2/2021,MT,490
10/2/2021,MI,3271
10/2/2021,IL,2379
10/2/2021,ND,133
10/2/2021,CT,365
10/2/2021,NC,3561
10/2/2021,MS,520
10/2/2021,GU,110
10/2/2021,NH,430
10/2/2021,AL,757
10/2/2021,WI,2184
10/2/2021,ME,70
10/2/2021,RI,275
10/2/2021,VA,1894
10/2/2021,AZ,2942
10/2/2021,KY,1151
10/2/2021,SC,2839
10/2/2021,FSM,0
10/2/2021,CO,1712
10/2/2021,AS,2
10/2/2021,UT,1100
10/2/2021,NYC,1443
10/2/2021,PW,0
10/2/2021,TX,7397
10/2/2021,PR,161
10/2/2021,PA,3392
10/2/2021,RMI,0
10/2/2021,TN,2619
10/2/2021,MP,0
10/2/2021,KS,605
10/2/2021,FL,3196
10/2/2021,HI,269
10/2/2021,AR,642
10/2/2021,OK,994
10/2/2021,AK,729
10/2/2021,GA,2597
10/2/2021,MA,1116
10/2/2021,WV,1567
10/2/2021,SD,121
10/2/2021,IA,1109
10/2/2021,NY,3336
10/2/2021,OH,6094
10/2/2021,NM,587
10/2/2021,NE,392
10/2/2021,CA,6266
10/2/2021,DE,618
10/2/2021,WA,2307
10/2/2021,NV,623
10/2/2021,VI,25
10/2/2021,MD,546
10/2/2021,IN,2028
10/2/2021,MO,1010
10/2/2021,VT,172
10/2/2021,ID,912
10/2/2021,WY,270
10/2/2021,LA,575
10/2/2021,NJ,1935
10/2/2021,DC,153
10/2/2021,OR,1087
10/2/2021,MN,1178
10/1/2021,NV,1010
10/1/2021,WI,4023
10/1/2021,GU,84
10/1/2021,VT,169
10/1/2021,CT,721
10/1/2021,MI,4774
10/1/2021,WA,3284
10/1/2021,NH,495
10/1/2021,VI,28
10/1/2021,MT,972
10/1/2021,IL,3356
10/1/2021,NJ,1673
10/1/2021,WY,567
10/1/2021,AZ,3642
10/1/2021,SC,2843
10/1/2021,KY,2211
10/1/2021,OR,1655
10/1/2021,DC,178
10/1/2021,MN,3696
10/1/2021,RI,321
10/1/2021,TX,10219
10/1/2021,GA,3347
10/1/2021,CO,1420
10/1/2021,KS,1184
10/1/2021,PW,0
10/1/2021,HI,359
10/1/2021,MA,1648
10/1/2021,FL,4505
10/1/2021,MP,0
10/1/2021,AR,857
10/1/2021,OK,1537
10/1/2021,NM,791
10/1/2021,RMI,0
10/1/2021,SD,456
10/1/2021,AK,1005
10/1/2021,PR,128
10/1/2021,UT,1715
10/1/2021,WV,1645
10/1/2021,NYC,1443
10/1/2021,AS,0
10/1/2021,PA,5352
10/1/2021,NY,3928
10/1/2021,TN,2992
10/1/2021,OH,6234
10/1/2021,IA,1761
10/1/2021,MO,1724
10/1/2021,ME,671
10/1/2021,NE,762
10/1/2021,ND,711
10/1/2021,NC,4963
10/1/2021,ID,1778
10/1/2021,DE,636
10/1/2021,MD,1287
10/1/2021,AL,1188
10/1/2021,IN,3174
10/1/2021,MS,520
10/1/2021,CA,6723
10/1/2021,VA,3505
10/1/2021,FSM,0
10/1/2021,LA,1373
9/30/2021,VI,37
9/30/2021,MS,822
9/30/2021,MD,1530
9/30/2021,MT,1209
9/30/2021,NC,4765
9/30/2021,WA,2916
9/30/2021,ND,650
9/30/2021,VT,211
9/30/2021,ID,1905
9/30/2021,MI,4584
9/30/2021,DC,157
9/30/2021,RI,372
9/30/2021,LA,872
9/30/2021,UT,1704
9/30/2021,OK,1452
9/30/2021,CO,1743
9/30/2021,TX,10247
9/30/2021,PW,0
9/30/2021,PR,199
9/30/2021,AR,1004
9/30/2021,MA,1632
9/30/2021,HI,327
9/30/2021,WV,1961
9/30/2021,KS,1184
9/30/2021,NY,3378
9/30/2021,NM,1007
9/30/2021,TN,3239
9/30/2021,NYC,1921
9/30/2021,FL,5937
9/30/2021,AS,0
9/30/2021,GA,4876
9/30/2021,MP,1
9/30/2021,AK,1237
9/30/2021,PA,4892
9/30/2021,SD,472
9/30/2021,IA,1761
9/30/2021,OH,6530
9/30/2021,RMI,0
9/30/2021,DE,531
9/30/2021,CA,7261
9/30/2021,NH,548
9/30/2021,IN,3399
9/30/2021,WI,2709
9/30/2021,AL,1187
9/30/2021,CT,165
9/30/2021,GU,127
9/30/2021,ME,738
9/30/2021,MO,1889
9/30/2021,NE,630
9/30/2021,NV,1140
9/30/2021,IL,3344
9/30/2021,WY,637
9/30/2021,MN,2874
9/30/2021,AZ,2744
9/30/2021,NJ,2327
9/30/2021,VA,2552
9/30/2021,OR,1870
9/30/2021,SC,2189
9/30/2021,KY,3943
9/30/2021,FSM,0
9/29/2021,IN,2861
9/29/2021,WA,2699
9/29/2021,NE,933
9/29/2021,VT,89
9/29/2021,NV,800
9/29/2021,MO,1859
9/29/2021,AL,1292
9/29/2021,WI,3373
9/29/2021,ID,1684
9/29/2021,MS,1101
9/29/2021,GU,144
9/29/2021,IL,2989
9/29/2021,ND,759
9/29/2021,NH,652
9/29/2021,AZ,3388
9/29/2021,RI,289
9/29/2021,SC,2043
9/29/2021,WY,535
9/29/2021,LA,1048
9/29/2021,MN,2062
9/29/2021,VA,3131
9/29/2021,AK,968
9/29/2021,FL,4993
9/29/2021,KS,1241
9/29/2021,PW,0
9/29/2021,AS,0
9/29/2021,TX,11819
9/29/2021,PR,178
9/29/2021,PA,4570
9/29/2021,OH,6463
9/29/2021,GA,4435
9/29/2021,OK,1880
9/29/2021,NYC,1337
9/29/2021,HI,214
9/29/2021,CO,1099
9/29/2021,AR,1153
9/29/2021,MA,1646
9/29/2021,UT,1786
9/29/2021,MP,1
9/29/2021,WV,1496
9/29/2021,SD,551
9/29/2021,TN,3467
9/29/2021,IA,565
9/29/2021,RMI,0
9/29/2021,NY,3826
9/29/2021,NM,633
9/29/2021,MI,4736
9/29/2021,VI,22
9/29/2021,DE,294
9/29/2021,CA,8215
9/29/2021,MT,1334
9/29/2021,NC,4789
9/29/2021,MD,1479
9/29/2021,ME,925
9/29/2021,CT,450
9/29/2021,NJ,1997
9/29/2021,FSM,0
9/29/2021,DC,98
9/29/2021,OR,1993
9/29/2021,KY,2071
9/28/2021,AL,1414
9/28/2021,MO,2140
9/28/2021,GU,192
9/28/2021,MS,1098
9/28/2021,ME,867
9/28/2021,VI,20
9/28/2021,CT,553
9/28/2021,CA,4052
9/28/2021,WA,2727
9/28/2021,MD,1126
9/28/2021,ID,1355
9/28/2021,MI,3958
9/28/2021,VT,160
9/28/2021,NH,362
9/28/2021,NE,676
9/28/2021,WY,495
9/28/2021,VA,3151
9/28/2021,FSM,0
9/28/2021,OR,1620
9/28/2021,SC,1824
9/28/2021,NJ,1888
9/28/2021,MN,6192
9/28/2021,OK,1500
9/28/2021,AS,0
9/28/2021,UT,1130
9/28/2021,HI,237
9/28/2021,MP,1
9/28/2021,CO,1272
9/28/2021,TN,4330
9/28/2021,RMI,0
9/28/2021,SD,812
9/28/2021,IA,2454
9/28/2021,PR,231
9/28/2021,WV,340
9/28/2021,TX,14771
9/28/2021,AR,800
9/28/2021,NYC,1330
9/28/2021,FL,5845
9/28/2021,KS,1240
9/28/2021,AK,664
9/28/2021,PW,0
9/28/2021,GA,3865
9/28/2021,MA,1491
9/28/2021,NM,610
9/28/2021,OH,7283
9/28/2021,PA,5429
9/28/2021,NY,2721
9/28/2021,IN,2318
9/28/2021,NC,3469
9/28/2021,DE,290
9/28/2021,IL,2375
9/28/2021,ND,825
9/28/2021,MT,1203
9/28/2021,WI,3575
9/28/2021,NV,902
9/28/2021,RI,316
9/28/2021,KY,3467
9/28/2021,AZ,1123
9/28/2021,DC,126
9/28/2021,LA,1031
9/27/2021,MS,1520
9/27/2021,VT,156
9/27/2021,NE,592
9/27/2021,NV,661
9/27/2021,NC,4496
9/27/2021,MT,418
9/27/2021,VI,24
9/27/2021,IN,2104
9/27/2021,GU,169
9/27/2021,IL,2225
9/27/2021,MI,2909
9/27/2021,WI,2233
9/27/2021,LA,1022
9/27/2021,NJ,1159
9/27/2021,MN,930
9/27/2021,WY,359
9/27/2021,FSM,0
9/27/2021,AK,1289
9/27/2021,NYC,1477
9/27/2021,PW,0
9/27/2021,MP,0
9/27/2021,CO,1366
9/27/2021,FL,5116
9/27/2021,HI,248
9/27/2021,KS,666
9/27/2021,IA,1124
9/27/2021,SD,129
9/27/2021,OH,3681
9/27/2021,UT,1060
9/27/2021,GA,2670
9/27/2021,TX,5792
9/27/2021,WV,1860
9/27/2021,OK,1614
9/27/2021,MA,1451
9/27/2021,AR,470
9/27/2021,AS,0
9/27/2021,PR,26
9/27/2021,NY,2826
9/27/2021,PA,3010
9/27/2021,TN,1785
9/27/2021,RMI,0
9/27/2021,NM,662
9/27/2021,ND,1102
9/27/2021,AL,1911
9/27/2021,CA,4535
9/27/2021,DE,424
9/27/2021,ID,1423
9/27/2021,NH,418
9/27/2021,ME,505
9/27/2021,WA,2930
9/27/2021,CT,484
9/27/2021,MO,1554
9/27/2021,MD,1931
9/27/2021,KY,4199
9/27/2021,OR,1195
9/27/2021,VA,2403
9/27/2021,AZ,1959
9/27/2021,RI,208
9/27/2021,SC,2277
9/27/2021,DC,189
9/26/2021,ND,142
9/26/2021,ID,399
9/26/2021,MS,591
9/26/2021,CA,6663
9/26/2021,NH,417
9/26/2021,MD,557
9/26/2021,MI,2905
9/26/2021,VI,24
9/26/2021,NE,591
9/26/2021,VT,156
9/26/2021,CT,480
9/26/2021,NC,4496
9/26/2021,WA,2929
9/26/2021,GU,162
9/26/2021,DE,381
9/26/2021,MN,927
9/26/2021,NJ,1110
9/26/2021,SC,2946
9/26/2021,WY,355
9/26/2021,KY,1517
9/26/2021,LA,1018
9/26/2021,NYC,1546
9/26/2021,FL,3689
9/26/2021,OK,1613
9/26/2021,AR,417
9/26/2021,PW,0
9/26/2021,KS,664
9/26/2021,TX,5025
9/26/2021,PA,4247
9/26/2021,SD,127
9/26/2021,NM,662
9/26/2021,AK,1287
9/26/2021,GA,2667
9/26/2021,HI,367
9/26/2021,MP,2
9/26/2021,PR,111
9/26/2021,AS,0
9/26/2021,WV,1376
9/26/2021,CO,1364
9/26/2021,MA,1451
9/26/2021,UT,1058
9/26/2021,RMI,0
9/26/2021,TN,1746
9/26/2021,IA,1123
9/26/2021,OH,4266
9/26/2021,NY,2963
9/26/2021,AL,968
9/26/2021,NV,660
9/26/2021,IN,2104
9/26/2021,MT,417
9/26/2021,MO,859
9/26/2021,ME,503
9/26/2021,IL,2223
9/26/2021,WI,2232
9/26/2021,DC,189
9/26/2021,OR,1193
9/26/2021,RI,230
9/26/2021,FSM,0
9/26/2021,VA,2402
9/26/2021,AZ,2579
9/25/2021,CA,7028
9/25/2021,NV,660
9/25/2021,WI,2232
9/25/2021,AL,1025
9/25/2021,MS,591
9/25/2021,VI,11
9/25/2021,IL,2223
9/25/2021,ME,19
9/25/2021,ID,816
9/25/2021,VT,156
9/25/2021,GU,95
9/25/2021,WA,2929
9/25/2021,CT,480
9/25/2021,DE,599
9/25/2021,MN,927
9/25/2021,AZ,2916
9/25/2021,KY,1728
9/25/2021,FSM,0
9/25/2021,MP,0
9/25/2021,GA,2667
9/25/2021,TX,11794
9/25/2021,NYC,1544
9/25/2021,PW,0
9/25/2021,FL,5060
9/25/2021,OK,1613
9/25/2021,IA,1123
9/25/2021,NM,662
9/25/2021,NY,3798
9/25/2021,OH,5379
9/25/2021,TN,2913
9/25/2021,RMI,0
9/25/2021,HI,394
9/25/2021,WV,1758
9/25/2021,CO,1364
9/25/2021,AK,1287
9/25/2021,KS,664
9/25/2021,UT,1058
9/25/2021,AS,0
9/25/2021,MA,1451
9/25/2021,PR,242
9/25/2021,AR,1012
9/25/2021,SD,127
9/25/2021,PA,4966
9/25/2021,IN,2104
9/25/2021,NH,417
9/25/2021,ND,141
9/25/2021,NE,591
9/25/2021,MT,417
9/25/2021,MO,1110
9/25/2021,MD,557
9/25/2021,MI,2905
9/25/2021,NC,4496
9/25/2021,DC,189
9/25/2021,OR,1193
9/25/2021,SC,3185
9/25/2021,NJ,2234
9/25/2021,LA,1018
9/25/2021,VA,2402
9/25/2021,WY,355
9/25/2021,RI,324
9/24/2021,MD,1566
9/24/2021,AL,1508
9/24/2021,WA,3129
9/24/2021,CA,7997
9/24/2021,MI,3159
9/24/2021,NV,1072
9/24/2021,DE,570
9/24/2021,IN,3210
9/24/2021,NE,591
9/24/2021,VI,31
9/24/2021,WI,3241
9/24/2021,ME,584
9/24/2021,NH,744
9/24/2021,AZ,2998
9/24/2021,WY,515
9/24/2021,KY,3056
9/24/2021,GA,4300
9/24/2021,UT,1672
9/24/2021,CO,1650
9/24/2021,WV,2685
9/24/2021,AR,1365
9/24/2021,MP,0
9/24/2021,FL,7185
9/24/2021,PW,0
9/24/2021,KS,1265
9/24/2021,RMI,0
9/24/2021,IA,2243
9/24/2021,TN,3806
9/24/2021,AS,0
9/24/2021,TX,13498
9/24/2021,PR,234
9/24/2021,OK,1154
9/24/2021,NYC,1544
9/24/2021,AK,1729
9/24/2021,HI,391
9/24/2021,MA,1920
9/24/2021,NM,713
9/24/2021,OH,7095
9/24/2021,NY,4463
9/24/2021,SD,470
9/24/2021,PA,5071
9/24/2021,NC,5805
9/24/2021,ND,637
9/24/2021,CT,470
9/24/2021,VT,211
9/24/2021,IL,3304
9/24/2021,GU,31
9/24/2021,MS,591
9/24/2021,MO,2232
9/24/2021,MT,1035
9/24/2021,ID,1646
9/24/2021,MN,2862
9/24/2021,SC,3585
9/24/2021,DC,187
9/24/2021,FSM,0
9/24/2021,LA,1002
9/24/2021,RI,361
9/24/2021,OR,2075
9/24/2021,VA,3422
9/24/2021,NJ,2236
9/23/2021,WA,4089
9/23/2021,DE,643
9/23/2021,CT,591
9/23/2021,VT,132
9/23/2021,ND,640
9/23/2021,CA,8123
9/23/2021,NE,712
9/23/2021,GU,150
9/23/2021,ME,714
9/23/2021,MO,1987
9/23/2021,AL,1691
9/23/2021,IN,3588
9/23/2021,MD,1364
9/23/2021,ID,1345
9/23/2021,NH,753
9/23/2021,NV,1053
9/23/2021,OR,1808
9/23/2021,LA,1517
9/23/2021,VA,2886
9/23/2021,WY,757
9/23/2021,RI,351
9/23/2021,FSM,0
9/23/2021,NJ,2252
9/23/2021,DC,169
9/23/2021,KS,1263
9/23/2021,CO,1454
9/23/2021,WV,1477
9/23/2021,AK,1273
9/23/2021,TX,11044
9/23/2021,MA,2004
9/23/2021,FL,7828
9/23/2021,MP,0
9/23/2021,UT,1598
9/23/2021,PA,5489
9/23/2021,RMI,0
9/23/2021,SD,585
9/23/2021,NYC,1755
9/23/2021,OK,1230
9/23/2021,PW,0
9/23/2021,GA,4553
9/23/2021,HI,437
9/23/2021,AR,1540
9/23/2021,PR,278
9/23/2021,AS,0
9/23/2021,TN,3952
9/23/2021,IA,2242
9/23/2021,NY,3294
9/23/2021,NM,722
9/23/2021,OH,7475
9/23/2021,VI,32
9/23/2021,IL,3505
9/23/2021,WI,3472
9/23/2021,MT,1174
9/23/2021,NC,5953
9/23/2021,MI,3928
9/23/2021,MS,1505
9/23/2021,AZ,3013
9/23/2021,KY,3573
9/23/2021,SC,3253
9/23/2021,MN,2291
9/22/2021,MS,2071
9/22/2021,GU,101
9/22/2021,IN,3899
9/22/2021,ID,1354
